Date,Route,Attempted,Succeeded,Success Percentage
6/15/14,Kautz Glacier,10,0,0
6/15/14,Disappointment Cleaver,12,11,0.916666667
6/15/14,Emmons-Winthrop,4,4,1
6/15/14,Disappointment Cleaver,6,6,1
6/15/14,Disappointment Cleaver,3,0,0
6/15/14,Disappointment Cleaver,4,0,0
6/15/14,Disappointment Cleaver,1,0,0
6/14/14,Disappointment Cleaver,12,7,0.583333333
6/14/14,Disappointment Cleaver,11,9,0.818181818
6/14/14,Disappointment Cleaver,12,9,0.75
6/14/14,Disappointment Cleaver,8,8,1
6/14/14,Disappointment Cleaver,4,4,1
6/14/14,Disappointment Cleaver,3,0,0
6/14/14,Disappointment Cleaver,7,0,0
6/14/14,Disappointment Cleaver,4,4,1
6/14/14,Disappointment Cleaver,6,6,1
6/14/14,Disappointment Cleaver,3,3,1
6/14/14,Disappointment Cleaver,4,0,0
6/14/14,Disappointment Cleaver,3,3,1
6/14/14,Emmons-Winthrop,2,0,0
6/13/14,Disappointment Cleaver,11,11,1
6/13/14,Disappointment Cleaver,12,11,0.916666667
6/13/14,Disappointment Cleaver,11,5,0.454545455
6/13/14,Emmons-Winthrop,4,0,0
6/13/14,Disappointment Cleaver,5,0,0
6/13/14,Emmons-Winthrop,2,0,0
6/13/14,Disappointment Cleaver,2,2,1
6/13/14,Disappointment Cleaver,4,0,0
6/13/14,Disappointment Cleaver,3,0,0
6/12/14,Emmons-Winthrop,3,0,0
6/12/14,Disappointment Cleaver,12,0,0
6/12/14,Disappointment Cleaver,12,0,0
6/12/14,Emmons-Winthrop,10,3,0.3
6/12/14,Disappointment Cleaver,11,6,0.545454545
6/12/14,Disappointment Cleaver,7,7,1
6/12/14,Disappointment Cleaver,3,2,0.666666667
6/12/14,Disappointment Cleaver,6,3,0.5
6/12/14,Unknown,2,2,1
6/12/14,Liberty RIngraham Directge,4,4,1
6/11/14,Disappointment Cleaver,12,0,0
6/11/14,Disappointment Cleaver,11,9,0.818181818
6/11/14,Disappointment Cleaver,12,10,0.833333333
6/11/14,Disappointment Cleaver,1,1,1
6/11/14,Disappointment Cleaver,2,0,0
6/11/14,Disappointment Cleaver,3,0,0
6/11/14,Kautz Glacier,8,0,0
6/11/14,Fuhrer's Finger,2,0,0
6/10/14,Emmons-Winthrop,12,0,0
6/10/14,Disappointment Cleaver,12,6,0.5
6/10/14,Disappointment Cleaver,12,10,0.833333333
6/10/14,Kautz Glacier,11,10,0.909090909
6/10/14,Disappointment Cleaver,12,7,0.583333333
6/10/14,Fuhrer's Finger,2,0,0
6/10/14,Disappointment Cleaver,2,0,0
6/10/14,Disappointment Cleaver,2,0,0
6/10/14,Unknown,1,0,0
6/10/14,Disappointment Cleaver,3,2,0.666666667
6/10/14,Disappointment Cleaver,2,0,0
6/10/14,Disappointment Cleaver,1,0,0
6/9/14,Disappointment Cleaver,12,10,0.833333333
6/9/14,Fuhrer's Finger,6,6,1
6/9/14,Disappointment Cleaver,12,3,0.25
6/9/14,Disappointment Cleaver,3,3,1
6/9/14,Disappointment Cleaver,2,2,1
6/9/14,glacier only - no summit attempt,3,0,0
6/8/14,Kautz Glacier,11,11,1
6/8/14,Disappointment Cleaver,10,6,0.6
6/8/14,Disappointment Cleaver,12,4,0.333333333
6/8/14,Emmons-Winthrop,10,0,0
6/8/14,Disappointment Cleaver,11,4,0.363636364
6/8/14,Disappointment Cleaver,2,2,1
6/8/14,Disappointment Cleaver,3,0,0
6/8/14,Liberty RIngraham Directge,3,3,1
6/8/14,Disappointment Cleaver,3,0,0
6/8/14,Disappointment Cleaver,5,0,0
6/8/14,Success Cleaver,2,2,1
6/8/14,Disappointment Cleaver,2,2,1
6/8/14,Disappointment Cleaver,2,0,0
6/8/14,Disappointment Cleaver,2,2,1
6/8/14,Little Tahoma,2,0,0
6/7/14,Disappointment Cleaver,5,0,0
6/7/14,Little Tahoma,12,0,0
6/7/14,Disappointment Cleaver,12,0,0
6/7/14,Disappointment Cleaver,8,4,0.5
6/7/14,Disappointment Cleaver,12,8,0.666666667
6/7/14,Disappointment Cleaver,12,7,0.583333333
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Little Tahoma,9,9,1
6/7/14,Disappointment Cleaver,3,3,1
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Disappointment Cleaver,3,3,1
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Disappointment Cleaver,6,0,0
6/7/14,Disappointment Cleaver,3,3,1
6/7/14,Fuhrer's Finger,2,2,1
6/7/14,Disappointment Cleaver,4,4,1
6/7/14,Disappointment Cleaver,2,0,0
6/7/14,Disappointment Cleaver,4,4,1
6/7/14,Ptarmigan RIngraham Directge,4,0,0
6/7/14,Little Tahoma,4,3,0.75
6/7/14,Kautz Headwall,3,0,0
6/7/14,Disappointment Cleaver,1,1,1
6/7/14,Little Tahoma,2,1,0.5
6/7/14,Emmons-Winthrop,2,2,1
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Disappointment Cleaver,7,3,0.428571429
6/7/14,Emmons-Winthrop,4,3,0.75
6/7/14,Fuhrer's Finger,4,4,1
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Kautz Glacier,6,6,1
6/7/14,Kautz Glacier,2,2,1
6/7/14,Fuhrer's Finger,2,2,1
6/7/14,Emmons-Winthrop,4,0,0
6/7/14,glacier only - no summit attempt,2,2,1
6/7/14,Disappointment Cleaver,3,3,1
6/7/14,Disappointment Cleaver,6,3,0.5
6/7/14,Emmons-Winthrop,3,3,1
6/7/14,Disappointment Cleaver,3,3,1
6/7/14,Fuhrer's Finger,2,0,0
6/7/14,Disappointment Cleaver,2,2,1
6/7/14,Ptarmigan RIngraham Directge,4,0,0
6/6/14,Disappointment Cleaver,5,0,0
6/6/14,Liberty Wall,2,0,0
6/6/14,Kautz Glacier,2,0,0
6/6/14,Fuhrer's Finger,2,0,0
6/6/14,Disappointment Cleaver,4,0,0
6/6/14,Disappointment Cleaver,6,0,0
6/6/14,Fuhrer's Finger,2,0,0
6/6/14,Liberty RIngraham Directge,2,0,0
6/6/14,Emmons-Winthrop,5,0,0
6/6/14,Emmons-Winthrop,5,0,0
6/6/14,Emmons-Winthrop,2,0,0
6/6/14,Disappointment Cleaver,4,0,0
6/6/14,Disappointment Cleaver,4,0,0
6/6/14,Emmons-Winthrop,2,0,0
6/6/14,Disappointment Cleaver,3,0,0
6/6/14,Disappointment Cleaver,5,0,0
6/6/14,Emmons-Winthrop,3,0,0
6/6/14,Emmons-Winthrop,3,0,0
6/6/14,Unknown,2,0,0
6/6/14,Emmons-Winthrop,5,0,0
6/6/14,Disappointment Cleaver,12,0,0
6/5/14,Unknown,1,1,1
6/5/14,Disappointment Cleaver,2,0,0
6/5/14,Fuhrer's Finger,4,0,0
6/5/14,Emmons-Winthrop,3,0,0
6/5/14,Disappointment Cleaver,2,2,1
6/5/14,Emmons-Winthrop,8,0,0
6/5/14,Disappointment Cleaver,12,0,0
6/5/14,Disappointment Cleaver,4,0,0
6/4/14,Disappointment Cleaver,3,0,0
6/4/14,Disappointment Cleaver,5,0,0
6/4/14,Unknown,2,0,0
6/4/14,Kautz Glacier,2,0,0
6/4/14,Disappointment Cleaver,9,0,0
6/3/14,Disappointment Cleaver,9,6,0.666666667
6/3/14,Disappointment Cleaver,3,3,1
6/3/14,Emmons-Winthrop,2,0,0
6/3/14,Disappointment Cleaver,3,3,1
6/3/14,Liberty RIngraham Directge,2,0,0
6/3/14,Disappointment Cleaver,12,5,0.416666667
6/2/14,Gibralter Ledges,3,3,1
6/2/14,Disappointment Cleaver,2,2,1
6/2/14,Disappointment Cleaver,3,3,1
6/2/14,Disappointment Cleaver,2,2,1
6/2/14,Disappointment Cleaver,4,4,1
6/2/14,Disappointment Cleaver,2,2,1
6/2/14,Disappointment Cleaver,2,2,1
6/2/14,Disappointment Cleaver,3,1,0.333333333
6/2/14,Fuhrer's Finger,2,2,1
6/2/14,Disappointment Cleaver,2,0,0
6/2/14,Emmons-Winthrop,2,0,0
6/2/14,Disappointment Cleaver,12,0,0
6/2/14,Disappointment Cleaver,12,0,0
6/2/14,Emmons-Winthrop,12,12,1
6/2/14,Disappointment Cleaver,8,0,0
6/1/14,Disappointment Cleaver,2,2,1
6/1/14,Disappointment Cleaver,2,2,1
6/1/14,Fuhrer's Finger,6,0,0
6/1/14,Disappointment Cleaver,2,0,0
6/1/14,Emmons-Winthrop,2,2,1
6/1/14,Fuhrer's Finger,3,0,0
6/1/14,Fuhrer's Finger,3,0,0
6/1/14,Unknown,4,4,1
6/1/14,Disappointment Cleaver,2,0,0
6/1/14,Disappointment Cleaver,3,0,0
6/1/14,Kautz Glacier,4,0,0
6/1/14,Disappointment Cleaver,12,4,0.333333333
6/1/14,Disappointment Cleaver,12,8,0.666666667
6/1/14,Disappointment Cleaver,12,12,1
5/31/14,Disappointment Cleaver,2,0,0
5/31/14,Disappointment Cleaver,2,2,1
5/31/14,Fuhrer's Finger,2,0,0
5/31/14,Gibralter Ledges,3,0,0
5/31/14,Fuhrer's Finger,2,0,0
5/31/14,Fuhrer's Finger,2,2,1
5/31/14,Disappointment Cleaver,3,3,1
5/31/14,Disappointment Cleaver,4,0,0
5/31/14,Fuhrer's Finger,1,1,1
5/31/14,glacier only - no summit attempt,4,0,0
5/31/14,Unknown,2,0,0
5/31/14,Little Tahoma,3,2,0.666666667
5/31/14,Emmons-Winthrop,2,0,0
5/31/14,Gibralter Ledges,2,0,0
5/31/14,Emmons-Winthrop,5,3,0.6
5/31/14,Fuhrer's Finger,2,1,0.5
5/31/14,Disappointment Cleaver,5,0,0
5/31/14,Disappointment Cleaver,2,2,1
5/31/14,glacier only - no summit attempt,2,0,0
5/31/14,Emmons-Winthrop,2,2,1
5/31/14,Emmons-Winthrop,3,0,0
5/31/14,Unknown,1,0,0
5/31/14,Liberty RIngraham Directge,2,2,1
5/31/14,Kautz Glacier,3,2,0.666666667
5/31/14,Fuhrer's Finger,2,2,1
5/31/14,Disappointment Cleaver,5,5,1
5/31/14,Gibralter Ledges,4,4,1
5/31/14,Disappointment Cleaver,4,0,0
5/31/14,Disappointment Cleaver,3,3,1
5/31/14,Disappointment Cleaver,4,0,0
5/31/14,Fuhrer's Finger,3,2,0.666666667
5/31/14,Disappointment Cleaver,2,0,0
5/31/14,Unknown,2,0,0
5/31/14,Gibralter Ledges,2,2,1
5/31/14,Disappointment Cleaver,4,0,0
5/31/14,Liberty RIngraham Directge,2,0,0
5/31/14,Fuhrer's Finger,2,2,1
5/31/14,Liberty RIngraham Directge,2,2,1
5/31/14,Disappointment Cleaver,3,3,1
5/31/14,Disappointment Cleaver,3,2,0.666666667
5/31/14,Liberty RIngraham Directge,2,0,0
5/31/14,Little Tahoma,11,0,0
5/31/14,Disappointment Cleaver,10,0,0
5/31/14,Disappointment Cleaver,7,6,0.857142857
5/31/14,Disappointment Cleaver,12,10,0.833333333
5/31/14,Disappointment Cleaver,12,8,0.666666667
5/30/14,Emmons-Winthrop,3,3,1
5/30/14,Disappointment Cleaver,2,2,1
5/30/14,Gibralter Ledges,2,2,1
5/30/14,Gibralter Ledges,2,0,0
5/30/14,Disappointment Cleaver,2,2,1
5/30/14,Disappointment Cleaver,2,2,1
5/30/14,Disappointment Cleaver,2,2,1
5/30/14,Fuhrer's Finger,2,2,1
5/30/14,Fuhrer's Finger,2,2,1
5/30/14,glacier only - no summit attempt,9,0,0
5/30/14,glacier only - no summit attempt,3,0,0
5/30/14,Disappointment Cleaver,3,3,1
5/30/14,Fuhrer's Finger,2,2,1
5/30/14,Disappointment Cleaver,8,0,0
5/30/14,Gibralter Ledges,6,5,0.833333333
5/30/14,Disappointment Cleaver,7,5,0.714285714
5/30/14,Emmons-Winthrop,2,2,1
5/30/14,Gibralter Chute,2,0,0
5/30/14,Disappointment Cleaver,2,2,1
5/30/14,Disappointment Cleaver,3,0,0
5/30/14,Disappointment Cleaver,2,2,1
5/30/14,Emmons-Winthrop,4,0,0
5/30/14,Disappointment Cleaver,3,3,1
5/30/14,Fuhrer's Finger,3,0,0
5/30/14,Liberty RIngraham Directge,3,3,1
5/30/14,Disappointment Cleaver,12,5,0.416666667
5/30/14,Emmons-Winthrop,3,3,1
5/30/14,Disappointment Cleaver,12,10,0.833333333
5/30/14,Disappointment Cleaver,12,6,0.5
5/30/14,Disappointment Cleaver,12,12,1
5/29/14,Liberty RIngraham Directge,3,3,1
5/29/14,Fuhrer's Finger,3,1,0.333333333
5/29/14,Fuhrer's Finger,2,2,1
5/29/14,Disappointment Cleaver,3,3,1
5/29/14,Liberty RIngraham Directge,2,2,1
5/29/14,Little Tahoma,10,0,0
5/29/14,Disappointment Cleaver,12,0,0
5/28/14,Disappointment Cleaver,6,5,0.833333333
5/28/14,Disappointment Cleaver,2,2,1
5/28/14,Disappointment Cleaver,7,4,0.571428571
5/28/14,Disappointment Cleaver,3,0,0
5/28/14,Disappointment Cleaver,12,8,0.666666667
5/27/14,Disappointment Cleaver,3,3,1
5/27/14,Disappointment Cleaver,2,2,1
5/27/14,Disappointment Cleaver,3,3,1
5/27/14,Disappointment Cleaver,12,0,0
5/26/14,Disappointment Cleaver,3,0,0
5/26/14,Liberty RIngraham Directge,2,2,1
5/26/14,Liberty RIngraham Directge,6,0,0
5/26/14,Disappointment Cleaver,9,9,1
5/26/14,Disappointment Cleaver,11,11,1
5/26/14,Disappointment Cleaver,12,0,0
5/25/14,Liberty RIngraham Directge,2,2,1
5/25/14,Disappointment Cleaver,2,0,0
5/25/14,Disappointment Cleaver,2,0,0
5/25/14,Disappointment Cleaver,12,0,0
5/25/14,Disappointment Cleaver,12,0,0
5/25/14,Disappointment Cleaver,12,0,0
5/24/14,Disappointment Cleaver,3,0,0
5/24/14,Liberty RIngraham Directge,3,0,0
5/24/14,Disappointment Cleaver,4,0,0
5/24/14,glacier only - no summit attempt,8,0,0
5/24/14,glacier only - no summit attempt,2,0,0
5/24/14,glacier only - no summit attempt,6,0,0
5/24/14,Disappointment Cleaver,2,0,0
5/24/14,glacier only - no summit attempt,2,0,0
5/24/14,Kautz Glacier,4,0,0
5/24/14,Fuhrer's Finger,3,0,0
5/24/14,Disappointment Cleaver,2,0,0
5/24/14,glacier only - no summit attempt,2,0,0
5/24/14,Emmons-Winthrop,7,0,0
5/24/14,Disappointment Cleaver,5,0,0
5/24/14,Disappointment Cleaver,4,0,0
5/24/14,Fuhrer's Finger,8,0,0
5/24/14,Disappointment Cleaver,2,0,0
5/24/14,Disappointment Cleaver,4,0,0
5/24/14,Disappointment Cleaver,10,0,0
5/24/14,Disappointment Cleaver,10,0,0
5/24/14,Disappointment Cleaver,12,0,0
5/23/14,Unknown,1,0,0
5/23/14,glacier only - no summit attempt,3,0,0
5/23/14,Gibralter Ledges,2,2,1
5/23/14,Disappointment Cleaver,2,0,0
5/23/14,Disappointment Cleaver,2,0,0
5/23/14,Emmons-Winthrop,2,0,0
5/23/14,Disappointment Cleaver,2,0,0
5/23/14,Disappointment Cleaver,2,0,0
5/23/14,Disappointment Cleaver,12,7,0.583333333
5/23/14,Disappointment Cleaver,11,0,0
5/22/14,glacier only - no summit attempt,1,0,0
5/22/14,Disappointment Cleaver,2,0,0
5/22/14,Disappointment Cleaver,2,0,0
5/22/14,Disappointment Cleaver,2,2,1
5/22/14,Disappointment Cleaver,6,3,0.5
5/22/14,Disappointment Cleaver,4,4,1
5/22/14,Unknown,11,7,0.636363636
5/21/14,Liberty RIngraham Directge,2,0,0
5/21/14,Liberty RIngraham Directge,2,0,0
5/21/14,Disappointment Cleaver,3,3,1
5/21/14,Fuhrer's Finger,3,3,1
5/21/14,Disappointment Cleaver,2,2,1
5/21/14,Disappointment Cleaver,2,0,0
5/21/14,Disappointment Cleaver,2,0,0
5/21/14,Disappointment Cleaver,12,9,0.75
5/20/14,Gibralter Ledges,2,0,0
5/20/14,Disappointment Cleaver,3,3,1
5/20/14,Disappointment Cleaver,12,12,1
5/19/14,Unknown,3,3,1
5/19/14,Liberty RIngraham Directge,2,0,0
5/19/14,Liberty RIngraham Directge,2,0,0
5/19/14,Gibralter Ledges,2,2,1
5/19/14,Disappointment Cleaver,2,2,1
5/19/14,Disappointment Cleaver,2,2,1
5/19/14,Disappointment Cleaver,2,0,0
5/19/14,Disappointment Cleaver,2,2,1
5/19/14,Disappointment Cleaver,12,10,0.833333333
5/19/14,Disappointment Cleaver,6,5,0.833333333
5/19/14,Disappointment Cleaver,12,12,1
5/18/14,Disappointment Cleaver,3,3,1
5/18/14,Disappointment Cleaver,12,6,0.5
5/18/14,Disappointment Cleaver,12,8,0.666666667
5/18/14,Disappointment Cleaver,12,12,1
5/17/14,Disappointment Cleaver,4,0,0
5/17/14,Disappointment Cleaver,2,2,1
5/17/14,Disappointment Cleaver,2,2,1
5/17/14,Unknown,6,0,0
5/17/14,Unknown,6,0,0
5/17/14,Ingraham Direct,4,0,0
5/17/14,Disappointment Cleaver,12,8,0.666666667
5/17/14,Disappointment Cleaver,12,8,0.666666667
5/17/14,Disappointment Cleaver,12,11,0.916666667
5/16/14,Disappointment Cleaver,2,0,0
5/16/14,Disappointment Cleaver,3,0,0
5/16/14,Fuhrer's Finger,2,0,0
5/16/14,Disappointment Cleaver,1,1,1
5/16/14,Disappointment Cleaver,4,0,0
5/16/14,Disappointment Cleaver,12,9,0.75
5/16/14,Disappointment Cleaver,12,10,0.833333333
5/15/14,Liberty RIngraham Directge,3,0,0
5/15/14,Ingraham Direct,2,2,1
5/15/14,Disappointment Cleaver,2,0,0
5/15/14,Fuhrer's Finger,2,0,0
5/15/14,Disappointment Cleaver,6,5,0.833333333
5/15/14,Disappointment Cleaver,4,3,0.75
5/15/14,Disappointment Cleaver,2,0,0
5/15/14,Ingraham Direct,2,2,1
5/15/14,Gibralter Ledges,3,3,1
5/15/14,Disappointment Cleaver,2,0,0
5/15/14,Disappointment Cleaver,3,0,0
5/15/14,Disappointment Cleaver,11,9,0.818181818
5/14/14,Emmons-Winthrop,1,0,0
5/14/14,Disappointment Cleaver,3,3,1
5/14/14,Disappointment Cleaver,3,3,1
5/14/14,Success Cleaver,3,3,1
5/14/14,Disappointment Cleaver,2,0,0
5/14/14,Disappointment Cleaver,2,0,0
5/14/14,Disappointment Cleaver,12,5,0.416666667
5/14/14,Disappointment Cleaver,11,9,0.818181818
5/13/14,Gibralter Ledges,2,0,0
5/13/14,Gibralter Ledges,3,3,1
5/13/14,Success Cleaver,2,0,0
5/13/14,Tahoma Glacier,3,3,1
5/13/14,Disappointment Cleaver,11,8,0.727272727
5/13/14,Disappointment Cleaver,12,10,0.833333333
5/12/14,Gibralter Ledges,2,2,1
5/12/14,Liberty RIngraham Directge,2,0,0
5/12/14,Disappointment Cleaver,10,7,0.7
5/12/14,Disappointment Cleaver,8,4,0.5
5/11/14,Liberty RIngraham Directge,2,0,0
5/11/14,Disappointment Cleaver,3,0,0
5/11/14,Unknown,12,0,0
5/10/14,glacier only - no summit attempt,2,0,0
5/10/14,Gibralter Ledges,4,0,0
5/10/14,Disappointment Cleaver,2,0,0
5/10/14,Ingraham Direct,3,3,1
5/10/14,Disappointment Cleaver,2,0,0
5/8/14,Fuhrer's Finger,4,0,0
5/7/14,Ingraham Direct,3,0,0
5/7/14,Gibralter Ledges,2,0,0
5/7/14,Fuhrer's Finger,2,0,0
5/7/14,Disappointment Cleaver,2,0,0
5/6/14,Fuhrer's Finger,2,0,0
5/6/14,Gibralter Ledges,2,0,0
5/5/14,Ingraham Direct,5,0,0
5/5/14,Liberty RIngraham Directge,2,0,0
5/4/14,Ingraham Direct,6,0,0
5/2/14,Disappointment Cleaver,3,0,0
4/30/14,Unknown,5,4,0.8
4/30/14,Fuhrer's Finger,2,0,0
4/30/14,Fuhrer's Finger,6,0,0
4/29/14,Disappointment Cleaver,2,0,0
4/28/14,Disappointment Cleaver,2,0,0
4/27/14,Disappointment Cleaver,2,2,1
4/27/14,Ingraham Direct,12,0,0
4/26/14,Disappointment Cleaver,3,0,0
4/25/14,Little Tahoma,2,0,0
4/25/14,Gibralter Chute,3,0,0
4/24/14,Gibralter Ledges,2,0,0
4/19/14,Ingraham Direct,9,0,0
4/15/14,glacier only - no summit attempt,3,0,0
4/14/14,Disappointment Cleaver,3,0,0
4/14/14,Ingraham Direct,8,0,0
4/14/14,Ingraham Direct,8,0,0
4/13/14,Ingraham Direct,2,0,0
4/13/14,Gibralter Ledges,2,0,0
4/13/14,Disappointment Cleaver,1,0,0
4/13/14,glacier only - no summit attempt,1,0,0
4/13/14,Disappointment Cleaver,12,0,0
4/12/14,Fuhrer's Finger,2,0,0
4/12/14,Gibralter Ledges,4,0,0
4/12/14,Fuhrer's Finger,3,0,0
4/12/14,Ingraham Direct,3,0,0
4/12/14,Gibralter Ledges,4,0,0
4/12/14,Ingraham Direct,6,0,0
4/12/14,Fuhrer's Finger,2,0,0
4/12/14,Fuhrer's Finger,2,0,0
4/12/14,Gibralter Ledges,2,0,0
4/12/14,Gibralter Chute,3,0,0
4/12/14,Ingraham Direct,3,0,0
4/11/14,Fuhrer's Finger,4,0,0
4/11/14,Fuhrer's Finger,3,0,0
4/11/14,Gibralter Ledges,5,0,0
4/11/14,Kautz Glacier,3,0,0
4/10/14,Ingraham Direct,4,0,0
4/10/14,Ingraham Direct,2,0,0
4/10/14,Gibralter Ledges,2,0,0
4/6/14,Ingraham Direct,2,0,0
4/5/14,Disappointment Cleaver,8,0,0
3/30/14,Ingraham Direct,5,0,0
3/29/14,glacier only - no summit attempt,2,0,0
3/26/14,Ingraham Direct,2,0,0
3/24/14,Ingraham Direct,7,0,0
3/23/14,Gibralter Ledges,2,0,0
3/22/14,Little Tahoma,3,0,0
3/22/14,Ingraham Direct,3,0,0
3/22/14,Gibralter Ledges,4,0,0
3/21/14,Gibralter Ledges,2,0,0
3/16/14,Ingraham Direct,8,0,0
3/15/14,Gibralter Ledges,2,0,0
3/12/14,Gibralter Ledges,2,0,0
3/11/14,Gibralter Ledges,2,2,1
3/11/14,Gibralter Chute,2,2,1
3/10/14,Disappointment Cleaver,2,0,0
3/10/14,Disappointment Cleaver,7,7,1
3/10/14,Disappointment Cleaver,8,6,0.75
2/28/14,Disappointment Cleaver,2,0,0
2/22/14,Disappointment Cleaver,5,0,0
2/10/14,Disappointment Cleaver,8,0,0
2/10/14,Disappointment Cleaver,8,0,0
2/5/14,Gibralter Ledges,3,0,0
2/1/14,Ingraham Direct,2,0,0
1/26/14,Gibralter Ledges,2,2,1
1/25/14,Ingraham Direct,4,0,0
1/25/14,Gibralter Ledges,2,0,0
1/25/14,Gibralter Ledges,2,0,0
1/25/14,Ingraham Direct,4,0,0
1/25/14,Ingraham Direct,2,2,1
1/24/14,Ingraham Direct,2,0,0
1/24/14,Gibralter Ledges,2,2,1
1/24/14,Gibralter Ledges,1,0,0
1/24/14,Gibralter Ledges,2,2,1
1/24/14,Gibralter Ledges,2,2,1
1/24/14,Gibralter Ledges,2,0,0
1/23/14,Little Tahoma,2,0,0
1/20/14,Fuhrer's Finger,2,0,0
1/19/14,Gibralter Ledges,2,0,0
1/18/14,Gibralter Ledges,2,0,0
1/18/14,Gibralter Ledges,4,4,1
1/18/14,Gibralter Ledges,2,0,0
1/16/14,Little Tahoma,2,0,0
1/6/14,Disappointment Cleaver,8,0,0
1/6/14,Disappointment Cleaver,8,0,0
1/5/14,Disappointment Cleaver,2,0,0
1/4/14,Gibralter Ledges,3,2,0.666666667
